BFS In-link Count:
Solar_eclipse_of_July_30,_1935 : 522
Solar_eclipse_of_September_20,_1960 : 522
Solar_eclipse_of_May_11,_1975 : 522
Solar_eclipse_of_November_3,_1975 : 522
Solar_eclipse_of_April_7,_1978 : 522
Solar_eclipse_of_October_2,_1978 : 522
Solar_eclipse_of_January_25,_1982 : 522
Solar_eclipse_of_June_21,_1982 : 522
Solar_eclipse_of_July_20,_1982 : 522
Solar_eclipse_of_December_15,_1982 : 522
Solar_eclipse_of_May_19,_1985 : 522
Solar_eclipse_of_April_9,_1986 : 522
Solar_eclipse_of_March_7,_1989 : 522
Solar_eclipse_of_August_31,_1989 : 522
Solar_eclipse_of_May_21,_1993 : 522
Solar_eclipse_of_November_13,_1993 : 522
Solar_eclipse_of_April_17,_1996 : 522
Solar_eclipse_of_October_12,_1996 : 522
Solar_eclipse_of_September_2,_1997 : 522
Solar_eclipse_of_February_5,_2000 : 522
Solar_eclipse_of_December_25,_2000 : 522
Solar_eclipse_of_April_19,_2004 : 522
Solar_eclipse_of_October_14,_2004 : 522
Solar_eclipse_of_March_19,_2007 : 522
Solar_eclipse_of_November_25,_2011 : 522
Solar_eclipse_of_September_13,_2015 : 522
Solar_eclipse_of_February_15,_2018 : 522
Solar_eclipse_of_July_13,_2018 : 522
Solar_eclipse_of_August_11,_2018 : 522
Solar_eclipse_of_January_6,_2019 : 522
Solar_eclipse_of_April_30,_2022 : 522
Solar_eclipse_of_September_21,_2025 : 522
Solar_eclipses_on_Jupiter : 522
Solar_eclipses_on_Neptune : 522
Solar_eclipses_on_Saturn : 522
Solar_eclipses_on_Uranus : 522
Solar_viewer : 522
Solar_eclipses_in_fiction : 522
Eclipse_chasing : 521
Earth : 515
UTC : 461
Magnitude_of_eclipse : 457
Lunar_node : 435
Gamma_(eclipse) : 405
NASA : 399
Apparent_diameter : 340
International_Standard_Book_Number : 334
Digital_object_identifier : 295
Fred_Espenak : 276
GSFC : 272
Bibcode : 239
Metonic_cycle : 168
Annulus_(mathematics) : 152
PubMed_Identifier : 140
Integrated_Authority_File : 139
Solar_System : 120
Wayback_Machine : 118
Natural_satellite : 114
International_Standard_Serial_Number : 110
Library_of_Congress_Control_Number : 103
Eclipse_cycle : 103
Full_moon : 102
Orbit_of_the_Moon : 102
Apsis : 102
Lunar_eclipse : 99
New_moon : 96
Lunar_phase : 96
Exploration_of_the_Moon : 95
Apollo_program : 94
ArXiv : 94
Syzygy_(astronomy) : 93
Space_weathering : 92
Theia_(planet) : 92
Lunar_precession : 90
Lunar_calendar : 89
Month : 89
Hill_sphere : 88
Tide : 88
Tidal_force : 88
National_Diet_Library : 87
Tidal_locking : 87
Orbital_elements : 86
Tidal_acceleration : 86
Lunisolar_calendar : 85
Nodal_period : 84
Total_penumbral_lunar_eclipse : 83
Lunar_mansion : 83
Micrometeorite : 83
Lunar_month : 83
Fortnight : 83
Week : 83
Saros_cycle : 83
Sputtering : 82
Lunar_mare : 82
Magnetic_field_of_the_Moon : 82
Lunar_distance_(astronomy) : 82
List_of_mountains_on_the_Moon : 82
List_of_valleys_on_the_Moon : 82
Lunar_swirls : 82
Lunar_meteorite : 82
List_of_missions_to_the_Moon : 82
Solar_wind : 81
Tidal_range : 81
Lunar_theory : 81
Late_Heavy_Bombardment : 81
Double_planet : 81
Topography_of_the_Moon : 80
Moonlight : 80
Tetrad_(astronomy) : 80
List_of_craters_on_the_Moon : 80
Wrinkle_ridge : 80
Moon_landing : 80
Crescent : 80
Lunar_soil : 79
Supermoon : 79
List_of_maria_on_the_Moon : 79
Lunar_crater : 79
Crater_of_eternal_darkness : 79
Rille : 79
Lunar_Laser_Ranging_experiment : 79
Apollo_Lunar_Surface_Experiments_Package : 79
List_of_lunar_probes : 79
Moon_landing_conspiracy_theories : 79
Colonization_of_the_Moon : 79
Man_in_the_Moon : 79
Sunlight : 78
Pareidolia : 78
Moon_rabbit : 78
Atmosphere_of_the_Moon : 78
Earthlight_(astronomy) : 78
List_of_lunar_features : 78
Selenography : 78
Lunar_terminator : 78
Near_side_of_the_Moon : 78
Far_side_of_the_Moon : 78
Lunar_dome : 78
South_Pole%E2%80%93Aitken_basin : 78
Transient_lunar_phenomenon : 78
Origin_of_the_Moon : 78
Giant-impact_hypothesis : 78
Lunar_magma_ocean : 78
Geology_of_the_Moon : 78
KREEP : 78
Wet_moon : 78
Moon_illusion : 78
Hj%C3%BAki_and_Bil : 78
Virtual_International_Authority_File : 77
Internal_structure_of_the_Moon : 77
Gravitation_of_the_Moon : 77
Sodium_tail_of_the_Moon : 77
Lunar_north_pole : 77
Lunar_south_pole : 77
Face_on_Moon_South_Pole : 77
Peak_of_eternal_light : 77
Shackleton_(crater) : 77
Moon_rock : 77
Lunar_basalt_70017 : 77
Lunar_water : 77
Lunar_observation : 77
Lunar_geologic_timescale : 77
Lunar_sample_displays : 77
Apollo_11_lunar_sample_display : 77
Apollo_17_lunar_sample_display : 77
Tourism_on_the_Moon : 77
Blue_moon : 77
Black_moon : 77
Dark_moon : 77
Lunar_effect : 77
List_of_people_with_craters_of_the_Moon_named_after_them : 77
Moon_in_fiction : 77
List_of_lunar_deities : 77
The_Moon_is_made_of_green_cheese : 77
Russia : 72
Asteroid : 70
Astronomy : 70
Biblioth%C3%A8que_nationale_de_France : 68
Canada : 68
Corona : 65
Solar_flare : 60
Photosphere : 59
Sunspot : 58
Coronal_mass_ejection : 58
Space_weather : 58
Stellar_classification : 58
Mercury_(planet) : 56
Chromosphere : 56
Solar_time : 56
Convection_zone : 55
OCLC : 55
Heliosphere : 54
Solar_prominence : 53
Solar_variation : 53
Heliophysics : 53
Radiation_zone : 52
Solar_core : 52
Stellar_atmosphere : 52
Helioseismology : 52
Heliospheric_current_sheet : 52
Bow_shock : 52
G-type_main-sequence_star : 52
Turkey : 52
Granule_(solar_physics) : 52
Solar_energy : 51
Solar_physics : 51
Solar_telescope : 51
Wolf_number : 50
Solar_astronomy : 50
Solar_cycle : 49
Solar_maximum : 49
Solar_minimum : 49
Solar_activity : 49
Solar_neutrino : 49
Egypt : 49
Supergranulation : 48
Tachocline : 48
Standard_solar_model : 48
Facula : 48
Plage_(astronomy) : 48
Spicule_(solar_physics) : 48
Moreton_wave : 48
Solar_transition_region : 48
Coronal_hole : 48
Coronal_loop : 48
Helmet_streamer : 48
Supra-arcade_downflows : 48
List_of_solar_cycles : 48
Solar_dynamo : 48
Solar_observation : 48
Solar_phenomena : 47
Africa : 47
Europe : 46
Ecliptic : 46
International_Standard_Name_Identifier : 45
Syst%C3%A8me_universitaire_de_documentation : 45
Spain : 43
Plasma_(physics) : 41
Cyprus : 39
Greece : 38
Kazakhstan : 37
Ottoman_Empire : 36
European_Space_Agency : 36
Cassini%E2%80%93Huygens : 36
International_Space_Station : 35
Ancient_Greece : 34
Algeria : 33
Hydrogen : 32
Iron : 31
Libya : 31
Saudi_Arabia : 30
Gregorian_calendar : 30
Regolith : 29
Helium : 29
Monthly_Notices_of_the_Royal_Astronomical_Society : 29
Solar_eclipse_of_August_21,_2036 : 29
Ultraviolet : 28
Yemen : 28
Solar_eclipse_of_January_14,_2029 : 28
YouTube : 28
Albert_Einstein : 28
Occultation : 28
Albedo : 27
APOD : 27
Tunisia : 26
John_Russell_Hind : 25
London : 24
Ivory_Coast : 24
Indian_Ocean : 24
Astronomer : 23
Apogee : 23
Impact_event : 23
Oman : 22
Perihelion : 22
Aristotle : 22
Perigee : 22
Solar_eclipse_of_June_30,_1935 : 22
New_Scientist : 21
New_York_Times : 20
Mongolia : 20
Astronomical_transit : 20
Olivine : 19
S-type_asteroid : 19
England : 19
Exeligmos : 19
Inclination : 19
Apollo_12 : 19
Space_probe : 19
General_relativity : 19
Vulcan_(hypothetical_planet) : 19
Variable_star : 18
Benin : 18
Astronomy_Picture_of_the_Day : 17
SNAC : 17
Ellipse : 17
Aphelion : 17
Transit_of_Venus : 17
Umbra : 17
Outer_space : 16
Penumbra : 16
Royal_Astronomical_Society : 15
Mir : 15
Retrograde_motion : 15
Orbital_node : 15
Royal_Society : 14
Lunation : 14
Asia_Minor : 14
Herodotus : 14
NEAR_Shoemaker : 13
Weathering : 13
Erosion : 13
Transit_of_Mercury : 13
Pyroxene : 12
Sahara : 12
Synodic_month : 12
Thales : 12
Apollo%E2%80%93Soyuz_Test_Project : 12
Arthur_Eddington : 12
Meteorites : 11
Galileo : 11
Hayabusa : 11
Solar_eclipse_of_February_23,_1906 : 11
Convection : 11
Constantinople : 11
Diameter : 11
Solar_eclipse_of_February_3,_1935 : 11
Rock_(geology) : 10
Fellow_of_the_Royal_Society : 10
Minor_Planet_Center : 10
Solar_eclipse_of_August_20,_1906 : 10
Medes : 10
Lydia : 10
Sardis : 10
Sparta : 10
Philosophical_Transactions_of_the_Royal_Society_A : 10
Taurus_(constellation) : 10
433_Eros : 9
George_Biddell_Airy : 9
7_Iris : 9
University_College_London : 9
Solar_eclipse_of_April_8,_1902 : 9
Side,_Turkey : 9
Comets : 8
Gold_Medal_of_the_Royal_Astronomical_Society : 8
S%C3%A3o_Paulo,_Brazil : 8
Astronomical_conjunction : 8
Sidereal_month : 8
Parmenides : 8
Solar_power : 8
Solar_corona : 8
Meteorite_weathering : 7
Asteroids : 7
Ordinary_chondrite : 7
243_Ida : 7
Mineral_hydration : 7
Fatigue_(material) : 7
8_Flora : 7
Tripoli : 7
Astronomical_Society_of_the_Pacific : 7
Earthshine : 7
Apparent_size : 7
Gravitational_lens : 7
Thermal_shock : 6
Fracture : 6
12_Victoria : 6
18_Melpomene : 6
19_Fortuna : 6
Muscat_and_Oman : 6
B%C3%A9nard_cells : 6
Exploratorium : 6
Anomalistic_month : 6
Transit_of_Phobos_from_Mars : 6
Transit_of_Deimos_from_Mars : 6
Passover : 6
Gigawatt : 6
Wind_power : 6
Xerxes_I : 6
Baily%27s_beads : 6
Ray_system : 5
25143_Itokawa : 5
Saprolite : 5
Royal_Medal : 5
14_Irene : 5
French_Algeria : 5
Ottoman_Tripolitania : 5
Khedivate_of_Egypt : 5
Doppler_shift : 5
Johns_Hopkins_University_Press : 5
Eclipse_season : 5
Draconic_month : 5
Retina : 5
Inertial_frame_of_reference : 5
Supernatural : 5
Conjunction_(astronomy_and_astrology) : 5
Daguerreotype : 5
Edmund_Halley : 5
Proceedings_of_the_Royal_Society : 5
Concorde : 5
Second_Persian_invasion_of_Greece : 5
Novosibirsk : 5
Physical_Review_D : 5
Micrometeorites : 4
Comminution : 4
Wavelengths : 4
Lunar_surface : 4
951_Gaspra : 4
Carbonation : 4
Etchplain : 4
Factors_of_polymer_weathering : 4
Nottingham : 4
Twickenham : 4
Royal_Greenwich_Observatory : 4
George_Bishop%27s_Observatory : 4
T_Tauri : 4
22_Kalliope : 4
23_Thalia : 4
NGC_1555 : 4
Mecca : 4
Aden_Protectorate : 4
Thermal_column : 4
Degania_A : 4
Assyrian_people : 4
Maurice_Allais : 4
Anisotropy : 4
Diamond_ring_effect : 4
Allais_effect : 4
Halys_River : 4
Solar_retinopathy : 4
Sungazing : 4
Focus_(optics) : 4
Spectroscope : 4
Pinhole_camera : 4
Digital_camera : 4
Near_infrared : 3
Frost_weathering : 3
Haloclasty : 3
Lalande_Prize : 3
Nottingham_High_School : 3
Charles_Wheatstone : 3
Nautical_Almanac : 3
Mu_Cephei : 3
Victoria_of_the_United_Kingdom : 3
Victoria_(mythology) : 3
27_Euterpe : 3
30_Urania : 3
The_Antiquarian_Astronomer : 3
Society_for_the_History_of_Astronomy : 3
Erwin_Saxl : 3
Mildred_Allen : 3
Subsolar_point : 3
European_Network_of_Transmission_System_Operators_for_Electricity : 3
Eclipse_of_the_Sun_(novel) : 3
Ascending_node : 3
Shi_Shen : 3
Good_Friday : 3
Diurnal_cycle : 2
John_Hind_(disambiguation) : 2
FRSE : 2
W._R._Dawes : 2
R_Leporis : 2
U_Geminorum : 2
SN_1604 : 2
Hind_(crater) : 2
1897_Hind : 2
Comet_Hind : 2
Emirate_of_Jabal_Shammar : 2
Kalmykia : 2
Blindness : 2
Magnitude_of_an_eclipse : 2
Omen : 2
Degree_of_arc : 2
Chronology_of_the_ancient_Near_East : 2
Shadow_bands : 2
Collier%27s_Encyclopedia : 2
Galactic_cosmic_ray : 1
Solar_cosmic_ray : 1
Irradiation : 1
High_energy_particles : 1
Sputter : 1
Vaporize : 1
Nanophase_material : 1
Transmission_electron_microscope : 1
Patina : 1
Visible_wavelength : 1
Absorption_band : 1
Newfoundland_Colony : 1
French_Tunisia : 1
Alcal%C3%A0_de_Xivert : 1
Granule_(disambiguation) : 1
Convection_current : 1
Stefan-Boltzmann_equation : 1
Convective : 1
Kastell%C3%B3rizo : 1
Adrasan,_Kumluca : 1
%C4%B0ncesu,_Aksaray : 1
Eclipse_of_the_Sun_(film) : 1
Line_of_nodes : 1
Natural_phenomenon : 1
Eclipse_chasers : 1
Civil_twilight : 1
Baily%27s_Beads : 1
Antoine_Caron : 1
Book_of_Joshua : 1
Zhong_Kang : 1
Flood_(mythology) : 1
Wang_Chong : 1
Crucifixion_darkness_and_eclipse : 1
John_Fiske_(philosopher) : 1
Floppy_disk : 1
Compact_Disc : 1
Video_camera : 1
Long_focus_lens : 1
Predictive_power : 1
Gravitational_shielding : 1
Gemini_12 : 1
Synchronous_grid_of_Continental_Europe : 1
National_Grid_(Great_Britain) : 1
Besselian_elements : 1
Black_Sun_(mythology) : 1
Perkins_Observatory : 1
B%26H_Photo_Video : 1
Duncan_Steel : 1
